,variant,respondent,task,taskText,taskOrder,time,interactions,certainty,difficulty,note,success,directSuccess,direct,firstClick,finalClick,pathLength,backclicks,backtracks,backsteps,path,firstClickName,finalClickName
1515,WTCI,30,9,You would like to learn about bird species–such as how they migrate or care for their young. Where would you look for articles like this?,4,21.467,"[""3"", ""4"", ""4-6"", ""4-5"", ""4-7"", ""4-7-1""]",7.0,5.0,,True,False,False,3,4-7-1,6,3,3,3,"[[""3""], [""4""], [""4"", ""4-6""], [""4"", ""4-5""], [""4"", ""4-7""], [""4"", ""4-7"", ""4-7-1""]]",Culture,Animals
1516,WTCI,30,10,"Your health is important to you, so you like to keep abreast of the latest information about various illnesses, their symptoms and how best to avoid them. Where would you look for such information?",5,16.162,"[""6"", ""6-1"", ""6-2"", ""5"", ""5-4"", ""5-4-0""]",6.0,6.0,,True,False,False,6,5-4-0,6,2,1,2,"[[""6""], [""6"", ""6-1""], [""6"", ""6-2""], [""5""], [""5"", ""5-4""], [""5"", ""5-4"", ""5-4-0""]]",Lifestyle,Health issues
1517,WTCI,30,11,Imagine you are soon about to become a mom or a dad for the first time. Where would you look for advice on how to raise and take care of a child?,3,12.149,"[""6"", ""5"", ""5-5"", ""5-5-0""]",7.0,7.0,,True,False,False,6,5-5-0,4,1,1,1,"[[""6""], [""5""], [""5"", ""5-5""], [""5"", ""5-5"", ""5-5-0""]]",Lifestyle,Parenting
1519,WTCI,32,2,You are having friends over for a movie night and you would like to watch something with a lot of jokes. Where would you look for the right movie recommendation?,11,11.047,"[""1"", ""1-2"", ""1-2-1""]",7.0,7.0,none,False,False,True,1,1-2-1,3,0,0,0,"[[""1""], [""1"", ""1-2""], [""1"", ""1-2"", ""1-2-1""]]",Entertainment,Reviews
1520,WTCI,32,3,"Planning a movie date, you want to check out what movies are currently playing in movie theaters. The movie theater should not be further than a thirty-minute drive from your current location. Where would you look for relevant information?",9,12.778,"[""1"", ""1-5"", ""1-5-1""]",7.0,7.0,none,True,True,True,1,1-5-1,3,0,0,0,"[[""1""], [""1"", ""1-5""], [""1"", ""1-5"", ""1-5-1""]]",Entertainment,Cinemas near you
1521,WTCI,32,4,You have bet on a boxing match and would like to see the results. Where would you look for them?,8,11.565,"[""2"", ""2-1"", ""2-1-0"", ""2-1-1"", ""2-1-1-8""]",7.0,7.0,none,True,False,False,2,2-1-1-8,5,1,1,1,"[[""2""], [""2"", ""2-1""], [""2"", ""2-1"", ""2-1-0""], [""2"", ""2-1"", ""2-1-1""], [""2"", ""2-1"", ""2-1-1"", ""2-1-1-8""]]",Hobbies,Boxing
1522,WTCI,32,5,You are in the mood to try making a spicy mesoamerican dish. Where would you look for recipe ideas?,2,17.153,"[""6"", ""3"", ""2"", ""2-2"", ""2-2-3""]",7.0,7.0,none,False,False,False,6,2-2-3,5,2,2,2,"[[""6""], [""3""], [""2""], [""2"", ""2-2""], [""2"", ""2-2"", ""2-2-3""]]",Lifestyle,Recipes
1523,WTCI,32,6,You'd like to update your wardrobe with some fresh articles to wear this season. Where would you look for inspiration?,5,21.666,"[""5"", ""5"", ""6"", ""6"", ""0"", ""0"", ""1"", ""1"", ""2"", ""2"", ""3"", ""3-2"", ""3-2-2""]",7.0,7.0,none,True,False,False,5,3-2-2,13,5,5,5,"[[""5""], [], [""6""], [], [""0""], [], [""1""], [], [""2""], [], [""3""], [""3"", ""3-2""], [""3"", ""3-2"", ""3-2-2""]]",Society,New collections
1524,WTCI,32,7,"You would like to educate yourself a bit, and one topic that interests you is how life used to be back during the middle ages. Where would you look for articles about this?",4,28.277,"[""1"", ""2"", ""3"", ""3-4"", ""3-4-3""]",4.0,4.0,none,False,False,False,1,3-4-3,5,2,2,2,"[[""1""], [""2""], [""3""], [""3"", ""3-4""], [""3"", ""3-4"", ""3-4-3""]]",Entertainment,World
1525,WTCI,32,8,"Your old laptop is out of commission, so you are interested in buying a new one. Where would you look for pointers on what brand and model may be the best for you?",7,42.643,"[""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""7"", ""1"", ""2"", ""2-4"", ""3"", ""4"", ""4-4"", ""4-4-2""]",5.0,6.0,none,True,False,False,1,4-4-2,15,10,9,10,"[[""1""], [""2""], [""3""], [""4""], [""5""], [""6""], [""7""], [], [""1""], [""2""], [""2"", ""2-4""], [""3""], [""4""], [""4"", ""4-4""], [""4"", ""4-4"", ""4-4-2""]]",Entertainment,Computers and internet
1526,WTCI,32,9,You would like to learn about bird species–such as how they migrate or care for their young. Where would you look for articles like this?,6,18.71,"[""4"", ""4-0"", ""4-1"", ""4-2"", ""4-7"", ""4-7-1""]",7.0,6.0,none,True,False,False,4,4-7-1,6,3,3,3,"[[""4""], [""4"", ""4-0""], [""4"", ""4-1""], [""4"", ""4-2""], [""4"", ""4-7""], [""4"", ""4-7"", ""4-7-1""]]",Science,Animals
1527,WTCI,32,10,"Your health is important to you, so you like to keep abreast of the latest information about various illnesses, their symptoms and how best to avoid them. Where would you look for such information?",10,33.535,"[""6"", ""6-2"", ""6-1"", ""6-2"", ""1"", ""2"", ""3"", ""4"", ""4-0"", ""4-0-2""]",3.0,4.0,none,False,False,False,6,4-0-2,10,6,5,6,"[[""6""], [""6"", ""6-2""], [""6"", ""6-1""], [""6"", ""6-2""], [""1""], [""2""], [""3""], [""4""], [""4"", ""4-0""], [""4"", ""4-0"", ""4-0-2""]]",Lifestyle,Research
1528,WTCI,32,11,Imagine you are soon about to become a mom or a dad for the first time. Where would you look for advice on how to raise and take care of a child?,3,16.498,"[""6"", ""6-1"", ""5"", ""5-5"", ""5-5-0""]",7.0,7.0,none,True,False,False,6,5-5-0,5,1,1,1,"[[""6""], [""6"", ""6-1""], [""5""], [""5"", ""5-5""], [""5"", ""5-5"", ""5-5-0""]]",Lifestyle,Parenting
1530,WTCI,36,2,You are having friends over for a movie night and you would like to watch something with a lot of jokes. Where would you look for the right movie recommendation?,11,14.879,"[""1"", ""1-2"", ""1-2-2"", ""1-2-2-6""]",6.0,6.0,,True,True,True,1,1-2-2-6,4,0,0,0,"[[""1""], [""1"", ""1-2""], [""1"", ""1-2"", ""1-2-2""], [""1"", ""1-2"", ""1-2-2"", ""1-2-2-6""]]",Entertainment,Comedy
1531,WTCI,36,3,"Planning a movie date, you want to check out what movies are currently playing in movie theaters. The movie theater should not be further than a thirty-minute drive from your current location. Where would you look for relevant information?",3,14.485,"[""1"", ""1-2"", ""1-2-0""]",5.0,5.0,,False,False,True,1,1-2-0,3,0,0,0,"[[""1""], [""1"", ""1-2""], [""1"", ""1-2"", ""1-2-0""]]",Entertainment,Upcoming releases
1532,WTCI,36,4,You have bet on a boxing match and would like to see the results. Where would you look for them?,2,35.761,"[""1"", ""2"", ""2-1"", ""2-1-1"", ""2-1-1-8""]",7.0,4.0,,True,False,False,1,2-1-1-8,5,1,1,1,"[[""1""], [""2""], [""2"", ""2-1""], [""2"", ""2-1"", ""2-1-1""], [""2"", ""2-1"", ""2-1-1"", ""2-1-1-8""]]",Entertainment,Boxing
1533,WTCI,36,5,You are in the mood to try making a spicy mesoamerican dish. Where would you look for recipe ideas?,5,17.131,"[""6"", ""2"", ""2-2"", ""2-2-3""]",7.0,7.0,,False,False,False,6,2-2-3,4,1,1,1,"[[""6""], [""2""], [""2"", ""2-2""], [""2"", ""2-2"", ""2-2-3""]]",Lifestyle,Recipes
1534,WTCI,36,6,You'd like to update your wardrobe with some fresh articles to wear this season. Where would you look for inspiration?,8,16.042,"[""3"", ""3-2"", ""3-2-5""]",7.0,7.0,,False,False,True,3,3-2-5,3,0,0,0,"[[""3""], [""3"", ""3-2""], [""3"", ""3-2"", ""3-2-5""]]",Culture,Latest trends
1535,WTCI,36,7,"You would like to educate yourself a bit, and one topic that interests you is how life used to be back during the middle ages. Where would you look for articles about this?",6,11.289,"[""3"", ""3-4"", ""3-4-1""]",7.0,7.0,,True,True,True,3,3-4-1,3,0,0,0,"[[""3""], [""3"", ""3-4""], [""3"", ""3-4"", ""3-4-1""]]",Culture,Medieval
1536,WTCI,36,8,"Your old laptop is out of commission, so you are interested in buying a new one. Where would you look for pointers on what brand and model may be the best for you?",7,15.657,"[""4"", ""4-4"", ""4-4-2""]",5.0,6.0,,True,True,True,4,4-4-2,3,0,0,0,"[[""4""], [""4"", ""4-4""], [""4"", ""4-4"", ""4-4-2""]]",Science,Computers and internet
1537,WTCI,36,9,You would like to learn about bird species–such as how they migrate or care for their young. Where would you look for articles like this?,9,15.129,"[""4"", ""4-7"", ""4-7-1""]",5.0,6.0,,True,True,True,4,4-7-1,3,0,0,0,"[[""4""], [""4"", ""4-7""], [""4"", ""4-7"", ""4-7-1""]]",Science,Animals
1538,WTCI,36,10,"Your health is important to you, so you like to keep abreast of the latest information about various illnesses, their symptoms and how best to avoid them. Where would you look for such information?",4,19.73,"[""6"", ""6-2"", ""6-2-1""]",6.0,6.0,,False,False,True,6,6-2-1,3,0,0,0,"[[""6""], [""6"", ""6-2""], [""6"", ""6-2"", ""6-2-1""]]",Lifestyle,Diet
1539,WTCI,36,11,Imagine you are soon about to become a mom or a dad for the first time. Where would you look for advice on how to raise and take care of a child?,10,32.11,"[""6"", ""6-1"", ""3"", ""5"", ""4"", ""6"", ""6-1"", ""6-1-2""]",3.0,3.0,,False,False,False,6,6-1-2,8,4,4,4,"[[""6""], [""6"", ""6-1""], [""3""], [""5""], [""4""], [""6""], [""6"", ""6-1""], [""6"", ""6-1"", ""6-1-2""]]",Lifestyle,Self-growth
1541,WTCI,38,2,You are having friends over for a movie night and you would like to watch something with a lot of jokes. Where would you look for the right movie recommendation?,4,12.705,"[""1"", ""1-2"", ""1-2-2"", ""1-2-2-6""]",7.0,7.0,,True,True,True,1,1-2-2-6,4,0,0,0,"[[""1""], [""1"", ""1-2""], [""1"", ""1-2"", ""1-2-2""], [""1"", ""1-2"", ""1-2-2"", ""1-2-2-6""]]",Entertainment,Comedy
1542,WTCI,38,3,"Planning a movie date, you want to check out what movies are currently playing in movie theaters. The movie theater should not be further than a thirty-minute drive from your current location. Where would you look for relevant information?",8,12.591,"[""0"", ""1"", ""1-2"", ""1-5"", ""1-5-1""]",6.0,7.0,,True,False,False,0,1-5-1,5,2,2,2,"[[""0""], [""1""], [""1"", ""1-2""], [""1"", ""1-5""], [""1"", ""1-5"", ""1-5-1""]]",Trending,Cinemas near you
1543,WTCI,38,4,You have bet on a boxing match and would like to see the results. Where would you look for them?,11,11.526,"[""2"", ""2-1"", ""2-1-1"", ""2-1-1-8""]",6.0,6.0,,True,True,True,2,2-1-1-8,4,0,0,0,"[[""2""], [""2"", ""2-1""], [""2"", ""2-1"", ""2-1-1""], [""2"", ""2-1"", ""2-1-1"", ""2-1-1-8""]]",Hobbies,Boxing
1544,WTCI,38,5,You are in the mood to try making a spicy mesoamerican dish. Where would you look for recipe ideas?,9,9.623,"[""2"", ""2-2"", ""2-2-3""]",6.0,6.0,,False,False,True,2,2-2-3,3,0,0,0,"[[""2""], [""2"", ""2-2""], [""2"", ""2-2"", ""2-2-3""]]",Hobbies,Recipes
1545,WTCI,38,6,You'd like to update your wardrobe with some fresh articles to wear this season. Where would you look for inspiration?,7,17.197,"[""3"", ""3-2"", ""3-2-2"", ""C"", ""3"", ""3-2"", ""3-2-5""]",5.0,5.0,,False,False,False,3,3-2-5,7,1,1,3,"[[""3""], [""3"", ""3-2""], [""3"", ""3-2"", ""3-2-2""], [], [""3""], [""3"", ""3-2""], [""3"", ""3-2"", ""3-2-5""]]",Culture,Latest trends
1546,WTCI,38,7,"You would like to educate yourself a bit, and one topic that interests you is how life used to be back during the middle ages. Where would you look for articles about this?",3,19.958,"[""2"", ""3"", ""3-4"", ""3-4-1""]",4.0,4.0,,True,False,False,2,3-4-1,4,1,1,1,"[[""2""], [""3""], [""3"", ""3-4""], [""3"", ""3-4"", ""3-4-1""]]",Hobbies,Medieval
1547,WTCI,38,8,"Your old laptop is out of commission, so you are interested in buying a new one. Where would you look for pointers on what brand and model may be the best for you?",5,19.695,"[""2"", ""4"", ""4-4"", ""4-4-2""]",2.0,3.0,,True,False,False,2,4-4-2,4,1,1,1,"[[""2""], [""4""], [""4"", ""4-4""], [""4"", ""4-4"", ""4-4-2""]]",Hobbies,Computers and internet
1548,WTCI,38,9,You would like to learn about bird species–such as how they migrate or care for their young. Where would you look for articles like this?,2,18.988,"[""4"", ""4-5"", ""4-6"", ""4-7"", ""4-7-1""]",5.0,5.0,,True,False,False,4,4-7-1,5,2,2,2,"[[""4""], [""4"", ""4-5""], [""4"", ""4-6""], [""4"", ""4-7""], [""4"", ""4-7"", ""4-7-1""]]",Science,Animals
1549,WTCI,38,10,"Your health is important to you, so you like to keep abreast of the latest information about various illnesses, their symptoms and how best to avoid them. Where would you look for such information?",10,23.653,"[""6"", ""6-2"", ""6-1"", ""0"", ""0-2"", ""C"", ""2"", ""1"", ""0"", ""5"", ""5-4"", ""5-4-0""]",3.0,4.0,,True,False,False,6,5-4-0,12,6,5,7,"[[""6""], [""6"", ""6-2""], [""6"", ""6-1""], [""0""], [""0"", ""0-2""], [], [""2""], [""1""], [""0""], [""5""], [""5"", ""5-4""], [""5"", ""5-4"", ""5-4-0""]]",Lifestyle,Health issues
1550,WTCI,38,11,Imagine you are soon about to become a mom or a dad for the first time. Where would you look for advice on how to raise and take care of a child?,6,30.464,"[""2"", ""6"", ""6-1"", ""6-0"", ""6-1"", ""3"", ""2"", ""1"", ""6"", ""6-1"", ""6-1-2""]",1.0,1.0,,False,False,False,2,6-1-2,11,7,6,7,"[[""2""], [""6""], [""6"", ""6-1""], [""6"", ""6-0""], [""6"", ""6-1""], [""3""], [""2""], [""1""], [""6""], [""6"", ""6-1""], [""6"", ""6-1"", ""6-1-2""]]",Hobbies,Self-growth
1552,WTCI,39,2,You are having friends over for a movie night and you would like to watch something with a lot of jokes. Where would you look for the right movie recommendation?,10,15.49,"[""1"", ""1-2"", ""1-2-2"", ""1-2-2-6""]",6.0,6.0,,True,True,True,1,1-2-2-6,4,0,0,0,"[[""1""], [""1"", ""1-2""], [""1"", ""1-2"", ""1-2-2""], [""1"", ""1-2"", ""1-2-2"", ""1-2-2-6""]]",Entertainment,Comedy
1553,WTCI,39,3,"Planning a movie date, you want to check out what movies are currently playing in movie theaters. The movie theater should not be further than a thirty-minute drive from your current location. Where would you look for relevant information?",9,24.126,"[""1"", ""1-2"", ""1-2"", ""1-5"", ""1-5-1""]",6.0,5.0,,True,False,False,1,1-5-1,5,1,1,1,"[[""1""], [""1"", ""1-2""], [""1""], [""1"", ""1-5""], [""1"", ""1-5"", ""1-5-1""]]",Entertainment,Cinemas near you
1554,WTCI,39,4,You have bet on a boxing match and would like to see the results. Where would you look for them?,4,23.134,"[""2"", ""2-1"", ""2-1-1"", ""2-1-1-8""]",6.0,7.0,,True,True,True,2,2-1-1-8,4,0,0,0,"[[""2""], [""2"", ""2-1""], [""2"", ""2-1"", ""2-1-1""], [""2"", ""2-1"", ""2-1-1"", ""2-1-1-8""]]",Hobbies,Boxing
1555,WTCI,39,5,You are in the mood to try making a spicy mesoamerican dish. Where would you look for recipe ideas?,2,49.076,"[""6"", ""2"", ""2-2"", ""2-2-3"", ""C"", ""2"", ""2-2"", ""2-2-7"", ""2-2-7-2""]",6.0,6.0,,True,False,False,6,2-2-7-2,9,2,2,4,"[[""6""], [""2""], [""2"", ""2-2""], [""2"", ""2-2"", ""2-2-3""], [], [""2""], [""2"", ""2-2""], [""2"", ""2-2"", ""2-2-7""], [""2"", ""2-2"", ""2-2-7"", ""2-2-7-2""]]",Lifestyle,Mexican cuisine
1556,WTCI,39,6,You'd like to update your wardrobe with some fresh articles to wear this season. Where would you look for inspiration?,8,22.317,"[""2"", ""2-3"", ""2-3-3""]",5.0,5.0,,False,False,True,2,2-3-3,3,0,0,0,"[[""2""], [""2"", ""2-3""], [""2"", ""2-3"", ""2-3-3""]]",Hobbies,Clothes
1557,WTCI,39,7,"You would like to educate yourself a bit, and one topic that interests you is how life used to be back during the middle ages. Where would you look for articles about this?",3,16.55,"[""3"", ""3-4"", ""3-4-1""]",7.0,7.0,,True,True,True,3,3-4-1,3,0,0,0,"[[""3""], [""3"", ""3-4""], [""3"", ""3-4"", ""3-4-1""]]",Culture,Medieval
1558,WTCI,39,8,"Your old laptop is out of commission, so you are interested in buying a new one. Where would you look for pointers on what brand and model may be the best for you?",5,90.428,"[""6"", ""1"", ""2"", ""2"", ""2"", ""6"", ""0"", ""1"", ""2"", ""2-4"", ""2"", ""3"", ""4"", ""4-4"", ""4-4-2""]",5.0,3.0,,True,False,False,6,4-4-2,15,9,8,10,"[[""6""], [""1""], [""2""], [], [""2""], [""6""], [""0""], [""1""], [""2""], [""2"", ""2-4""], [], [""3""], [""4""], [""4"", ""4-4""], [""4"", ""4-4"", ""4-4-2""]]",Lifestyle,Computers and internet
1559,WTCI,39,9,You would like to learn about bird species–such as how they migrate or care for their young. Where would you look for articles like this?,7,16.27,"[""4"", ""4-7"", ""4-7-1""]",5.0,4.0,,True,True,True,4,4-7-1,3,0,0,0,"[[""4""], [""4"", ""4-7""], [""4"", ""4-7"", ""4-7-1""]]",Science,Animals
1560,WTCI,39,10,"Your health is important to you, so you like to keep abreast of the latest information about various illnesses, their symptoms and how best to avoid them. Where would you look for such information?",11,39.179,"[""4"", ""4-0"", ""4-0-2""]",5.0,4.0,,False,False,True,4,4-0-2,3,0,0,0,"[[""4""], [""4"", ""4-0""], [""4"", ""4-0"", ""4-0-2""]]",Science,Research
1561,WTCI,39,11,Imagine you are soon about to become a mom or a dad for the first time. Where would you look for advice on how to raise and take care of a child?,6,15.409,"[""5"", ""5-5"", ""5-5-0""]",6.0,7.0,,True,True,True,5,5-5-0,3,0,0,0,"[[""5""], [""5"", ""5-5""], [""5"", ""5-5"", ""5-5-0""]]",Society,Parenting
1563,WTCI,40,2,You are having friends over for a movie night and you would like to watch something with a lot of jokes. Where would you look for the right movie recommendation?,2,26.912,"[""1"", ""1-2"", ""1-2-2"", ""1-2-2-6""]",6.0,6.0,,True,True,True,1,1-2-2-6,4,0,0,0,"[[""1""], [""1"", ""1-2""], [""1"", ""1-2"", ""1-2-2""], [""1"", ""1-2"", ""1-2-2"", ""1-2-2-6""]]",Entertainment,Comedy
1564,WTCI,40,3,"Planning a movie date, you want to check out what movies are currently playing in movie theaters. The movie theater should not be further than a thirty-minute drive from your current location. Where would you look for relevant information?",10,23.883,"[""1"", ""1-2"", ""1-5"", ""1-5-1""]",6.0,5.0,"First thought was films, but then saw the cinema category",True,False,False,1,1-5-1,4,1,1,1,"[[""1""], [""1"", ""1-2""], [""1"", ""1-5""], [""1"", ""1-5"", ""1-5-1""]]",Entertainment,Cinemas near you
1565,WTCI,40,4,You have bet on a boxing match and would like to see the results. Where would you look for them?,6,36.036,"[""1"", ""3"", ""2"", ""2-1"", ""2-1-1"", ""2-1-1-8""]",6.0,5.0,Had to look through a couple of menus before I found the one regarding sports,True,False,False,1,2-1-1-8,6,2,2,2,"[[""1""], [""3""], [""2""], [""2"", ""2-1""], [""2"", ""2-1"", ""2-1-1""], [""2"", ""2-1"", ""2-1-1"", ""2-1-1-8""]]",Entertainment,Boxing
1566,WTCI,40,5,You are in the mood to try making a spicy mesoamerican dish. Where would you look for recipe ideas?,11,19.31,"[""6"", ""2"", ""2-2"", ""2-2-3""]",5.0,5.0,,False,False,False,6,2-2-3,4,1,1,1,"[[""6""], [""2""], [""2"", ""2-2""], [""2"", ""2-2"", ""2-2-3""]]",Lifestyle,Recipes
1567,WTCI,40,6,You'd like to update your wardrobe with some fresh articles to wear this season. Where would you look for inspiration?,9,37.258,"[""6"", ""5"", ""3"", ""3-2"", ""3-2-2""]",3.0,4.0,Was a little unsure whether the correct section would be new collections or trends,True,False,False,6,3-2-2,5,2,2,2,"[[""6""], [""5""], [""3""], [""3"", ""3-2""], [""3"", ""3-2"", ""3-2-2""]]",Lifestyle,New collections
1568,WTCI,40,7,"You would like to educate yourself a bit, and one topic that interests you is how life used to be back during the middle ages. Where would you look for articles about this?",5,23.243,"[""3"", ""3-4"", ""3-4-1""]",6.0,5.0,,True,True,True,3,3-4-1,3,0,0,0,"[[""3""], [""3"", ""3-4""], [""3"", ""3-4"", ""3-4-1""]]",Culture,Medieval
1569,WTCI,40,8,"Your old laptop is out of commission, so you are interested in buying a new one. Where would you look for pointers on what brand and model may be the best for you?",3,38.396,"[""4"", ""4-4"", ""4-4-2"", ""C"", ""6"", ""4"", ""4-4"", ""4-4-2""]",6.0,5.0,,True,False,False,4,4-4-2,8,2,2,4,"[[""4""], [""4"", ""4-4""], [""4"", ""4-4"", ""4-4-2""], [], [""6""], [""4""], [""4"", ""4-4""], [""4"", ""4-4"", ""4-4-2""]]",Science,Computers and internet
